月份,贸易伙伴,出口量kg,金额,币种,来源文件
202604,突尼斯,20,33908,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,立陶宛,258,62805,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,索马里,8,1670,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,约旦,38,11176,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,缅甸,123,85575,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,罗马尼亚,641,361768,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,美国,31266,39683139,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,老挝,34,2249,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,肯尼亚,572,212136,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,芬兰,197,88027,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,英国,3325,5026119,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,荷兰,10074,7923780,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,莫桑比克,6,7692,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,菲律宾,1151,659935,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,萨尔瓦多,26,20175,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,葡萄牙,429,477160,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,蒙古,163,81122,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,西班牙,343,196257,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,贝宁,30,11584,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,赞比亚,50,13136,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,赤道几内亚,6,6209,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,越南,8402,5584514,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,阿塞拜疆,59,37693,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,阿富汗,23,32981,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,阿尔及利亚,199,90470,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,阿尔巴尼亚,0,735,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,阿曼,146,149135,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,阿根廷,577,356099,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,阿联酋,2350,7504506,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,韩国,5142,4104988,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,马尔代夫,1,455,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,马拉维,0,518,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,马来西亚,106434,294351361,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,马约特,0,140,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,马耳他,3,684,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,马达加斯加,28,3216,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,马里,167,321197,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,黎巴嫩,45,12495,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,黑山,7,1948,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,不丹,6,3697,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,中国台湾,56046,100714558,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,中国澳门,21,22872,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,中国香港,21322,40577550,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,丹麦,654,405170,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,乌克兰,333,634628,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,乌兹别克斯坦,201,294183,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,乌干达,79,27003,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,乌拉圭,35,12523,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,乍得,86,127693,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,也门,1,1611,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,亚美尼亚,385,125258,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,以色列,1281,2255897,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,伊拉克,116,76126,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,伊朗,11,385,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,俄罗斯,11496,5538143,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,保加利亚,45,34414,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,克罗地亚,23,6448,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,冰岛,1,1771,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,几内亚,24,32743,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,列支敦士登,1,3688,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,刚果共和国,3,1557,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,刚果民主共和国,118,39648,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,利比亚,7,26803,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,利比里亚,7,4340,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,加拿大,2963,2351935,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,加纳,130,36627,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,加蓬,25,37801,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,匈牙利,2832,3671164,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,北马其顿,9,2394,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,"北马里亚纳群岛
",21,827,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,南苏丹,34,7392,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,南非,1085,589355,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,博茨瓦纳,9,4828,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,卡塔尔,11,15501,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,卢旺达,2,990,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,卢森堡,1,1760,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,印度,10352,3183734,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,印度尼西亚,4555,8234162,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,危地马拉,6,5572,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,厄瓜多尔,138,51450,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,厄立特里亚,0,1155,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,吉尔吉斯斯坦,83,35620,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,哈萨克斯坦,400,282038,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,哥伦比亚,666,168311,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,哥斯达黎加,11,14052,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,喀麦隆,108,184777,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,土库曼斯坦,0,921,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,土耳其,2131,1037319,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,圭亚那,2,21208,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,坦桑尼亚,51,27781,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,埃及,554,192929,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,埃塞俄比亚,170,27466,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,塔吉克斯坦,0,166,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,塞内加尔,87,27742,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,塞尔维亚,17,7862,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,塞拉利昂,5,2415,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,塞浦路斯,3,317,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,塞舌尔,7,1614,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,墨西哥,14928,50197950,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,多哥,0,2508,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,"多米尼加
",20,28068,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,奥地利,84,73268,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,委内瑞拉,87,48943,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,孟加拉国,295,104732,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,安哥拉,46,602308,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,尼加拉瓜,0,130,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,尼日利亚,186,102952,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,尼日尔,24,3315,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,尼泊尔,104,12792,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴哈马,1,2331,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴基斯坦,514,1124963,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴巴多斯,0,313,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴布亚新几内亚,122,32904,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴拉圭,6,2915,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴拿马,1346,716237,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴林,2,6103,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,巴西,4070,2347000,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,布基纳法索,75,58961,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,希腊,145,56349,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,帕劳,1,230,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,德国,10440,7257871,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,意大利,463,280622,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,所罗门群岛,0,89,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,拉脱维亚,1003,383649,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,挪威,434,217390,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,捷克,2239,765990,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,摩尔多瓦,45,12641,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,摩洛哥,156,104082,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,摩纳哥,0,160,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,斐济,0,130,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,斯威士兰,18,4932,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,斯洛伐克,75,102407,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,斯洛文尼亚,148,109688,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,斯里兰卡,141,22711,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,新加坡,6131,5151285,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,新喀里多尼亚,0,2476,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,新西兰,147,64765,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,日本,5987,7397185,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,智利,125,35051,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,柬埔寨,479,758789,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,格鲁吉亚,8,10396,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,比利时,899,622700,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,毛里塔尼亚,66,20602,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,毛里求斯,9,3020,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,沙特阿拉伯,551,426573,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,法国,1820,926799,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,法属圭亚那,0,160,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,波兰,2389,840284,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,波多黎各,0,340,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,波斯尼亚和黑塞哥维那,25,8399,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,泰国,32210,83492197,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,津巴布韦,91,165556,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,洪都拉斯,5,2432,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,澳大利亚,2928,1478205,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,爱尔兰,969,809090,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,爱沙尼亚,3,6110,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,牙买加,1,24,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,特立尼达和多巴哥,2,691,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,"玻利维亚
",3,8278,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,瑞典,4984,1915086,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,瑞士,189,210580,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,瓦努阿图,0,27,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,留尼汪,5,5453,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,白俄罗斯,134,19789,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,百慕大,2,7157,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,科威特,9,14145,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,科特迪瓦,49,35291,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,秘鲁,251,220537,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,突尼斯,57,7215,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,立陶宛,47,5534,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,索马里,1,1852,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,约旦,14,9894,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,缅甸,65,31744,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,罗马尼亚,169,80348,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,美国,38679,54120542,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,老挝,11,5582,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,肯尼亚,118,58645,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,芬兰,251,150269,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,苏丹,69,123284,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,苏里南,2,407,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,英国,2607,2225193,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,荷兰,9687,7940718,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,莫桑比克,17,5668,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,莱索托,3,1175,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,菲律宾,1084,705424,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,萨尔瓦多,20,6963,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,萨摩亚,2,1021,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,葡萄牙,45,86297,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,蒙古,134,99278,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,西班牙,567,409253,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,贝宁,36,372615,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,赞比亚,53,10343,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,越南,4403,6062287,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,阿塞拜疆,181,57025,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,阿富汗,1,830,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,阿尔及利亚,879,1685165,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,阿尔巴尼亚,5,21663,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,阿曼,119,58025,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,阿根廷,489,244836,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,阿联酋,1943,1774914,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,韩国,5306,4849397,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,马尔代夫,2,1414,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,马拉维,5,681,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,马来西亚,103577,259004734,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,马绍尔群岛,0,800,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,马耳他,0,18,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,马达加斯加,1,1336,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,马里,1,1877,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,黎巴嫩,3,6132,USD,customs-85177950-2026H1-breakdown-usd.csv
202605,黑山,3,1504,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,不丹,3,3654,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,东帝汶,4,7814,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,中国台湾,61921,108112128,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,中国澳门,129,101485,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,中国香港,27279,49954436,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,丹麦,328,419740,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,乌克兰,1050,286726,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,乌兹别克斯坦,1082,2789011,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,乌干达,17,42535,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,乌拉圭,39,12147,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,也门,45,52091,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,亚美尼亚,39,48466,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,以色列,1042,1528857,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,伊拉克,182,79379,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,伊朗,180,695,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,佛得角,6,1034,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,俄罗斯,7923,7510528,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,保加利亚,201,81964,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,克罗地亚,8,7939,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,冈比亚,2,2078,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,冰岛,326,457591,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,几内亚,21,23854,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,列支敦士登,5,12612,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,刚果共和国,80,71375,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,刚果民主共和国,23,14638,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,利比亚,20,6718,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,利比里亚,0,499,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,加拿大,3473,2075491,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,加纳,49,15949,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,加蓬,44,18705,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,加那利群岛,0,160,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,匈牙利,3020,3429309,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,北马其顿,2,2985,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,南苏丹,1,160,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,南非,653,338279,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,卡塔尔,113,69011,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,卢旺达,0,726,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,印度,10666,3830751,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,印度尼西亚,7157,3793938,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,危地马拉,16,14693,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,厄瓜多尔,390,279837,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,厄立特里亚,11,2888,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,吉尔吉斯斯坦,1048,183948,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,吉布提,1,160,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,哈萨克斯坦,591,772423,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,哥伦比亚,489,146424,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,哥斯达黎加,44,11309,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,喀麦隆,5,1950,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,土耳其,1231,1228051,USD,customs-85177950-2026H1-breakdown-usd.csv
202606,圭亚那,13,50497,USD,customs-85177950-2026H1-breakdown-usd.csv
